7.73976	7.79509	0.72382	56809.07992
7.56207	7.65238	0.89326	70108.07907
7.43051	7.51121	0.85673	67240.40731
7.34308	7.41648	0.88115	69157.18697
3.29357	3.38371	1.11885	87813.05752
2.80051	2.88273	1.11329	87376.82018
2.57857	2.68178	0.98558	77353.69979
1.93472	2.05628	1.15981	91028.35682
1.49403	1.62359	1.17856	92499.20010
0.99536	1.06511	3.08895	242437.25585
